from,to,weight
bjornblomqvist,carlosantoniodasilva,1
radar,dmathieu,1
dmathieu,sferik,1
sferik,leshill,1
leshill,jonleighton,1
sferik,Veraticus,3
Veraticus,tenderlove,1
carlosantoniodasilva,clemens,1
clemens,twinturbo,1
twinturbo,joeellis,1
joeellis,goncalossilva,2
goncalossilva,radar,3
radar,kurko,2
radar,caius,1
caius,goncalossilva,1
joeellis,parndt,1
parndt,clifton,1
drogus,jgaskins,3
jgaskins,rafaelfranca,1
drogus,dv,2
steveklabnik,dv,2
spastorino,pwim,1
spastorino,andhapp,1
nashby,yas375,1
yas375,ugisozols,1
ktheory,drogus,1
carlosantoniodasilva,timoschilling,1
timoschilling,arturopie,1
drogus,xxx,2
spastorino,xxx,7
xxx,maletor,1
nertzy,josevalim,4
nertzy,toupeira,3
jcoleman,rafaelfranca,7
rafaelfranca,Fjan,9
Fjan,jcoleman,10
jcoleman,andrewhubbs,2
andrewhubbs,rafaelfranca,2
jcoleman,obie,1
Empact,tenderlove,1
tpope,kurko,1
sandeepravi,arunagw,2
krsmurata,guilleiguaran,1
guilleiguaran,fpauser,1
fpauser,krsmurata,1
tenderlove,maxime-menant,1
krsmurata,teohm,1
teohm,carlosantoniodasilva,6
steveklabnik,michaeleconomy,1
drogus,cynek,1
lukesarnacki,evanphx,1
jmazzi,lukesarnacki,3
lukesarnacki,rkh,1
rkh,jmazzi,2
jmazzi,tenderlove,12
kitop,rafaelfranca,1
rafaelfranca,jnoh,1
jnoh,pixeltrix,1
xuanxu,steveh,2
twinturbo,dmathieu,1
drogus,laserlemon,3
chendo,twe4ked,2
twe4ked,richo,1
richo,mpapis,1
mpapis,Empact,1
Empact,xdite,1
xdite,madlep,1
madlep,fxn,1
richo,chendo,1
chendo,Empact,1
Empact,asterite,1
asterite,chendo,1
chendo,fxn,3
fxn,ineu,1
ineu,davidcelis,2
ineu,jakedev,1
jakedev,chendo,1
chendo,ileitch,1
ileitch,alloy,1
alloy,chendo,1
twe4ked,ineu,1
ineu,alloy,1
TildeWill,rafaelfranca,1
pixeltrix,kuraga,5
kuraga,jamie,1
josevalim,vertis,1
vertis,fxn,8
vertis,stevenh512,4
stevenh512,brainopia,1
brainopia,vertis,1
fxn,stevenh512,2
NZKoz,DevL,1
DevL,stevenh512,1
stevenh512,NZKoz,1
NZKoz,pi3r,1
pi3r,stevenh512,1
stevenh512,alloy,1
alloy,vertis,1
vertis,foca,1
foca,tinogomes,1
tinogomes,radar,1
fxn,gilesbowkett,1
gilesbowkett,parndt,1
drogus,krsmurata,1
fxn,phiggins,2
drogus,yakko,3
yakko,spastorino,1
spastorino,twinturbo,1
twinturbo,vijaydev,3
vijaydev,yakko,1
fxn,Empact,4
fxn,kenmazaika,2
steveklabnik,richo,1
richo,banister,1
banister,crystalneth,1
twinturbo,jarkko,1
wagenet,tenderlove,1
tarcieri,clifton,3
clifton,andmej,2
ugisozols,mctozzy,1
mctozzy,senny,1
tenderlove,jarkko,2
Empact,mtalcott,2
Empact,jasonhutchens,1
jasonhutchens,mtalcott,1
mtalcott,frodsan,1
frodsan,jasonhutchens,1
steveklabnik,nlsrchtr,1
nlsrchtr,dmathieu,1
markmcspadden,adrianpike,1
adrianpike,vijaydev,1
vijaydev,schneems,2
tenderlove,cbailster,2
cbailster,krsmurata,2
refaelos,pixeltrix,1
corny,kennyj,1
bobbytables,emilecantin,1
emilecantin,jgaskins,1
jgaskins,kurko,1
kurko,emilecantin,2
emilecantin,xxx,1
xxx,kurko,1
emilecantin,wakiki,1
markmcspadden,joneslee85,2
joneslee85,joegoggins,2
markmcspadden,joegoggins,1
charliesome,jcromartie,1
jcromartie,nertzy,2
markmcspadden,seanarnold,1
seanarnold,tenderlove,1
tenderlove,markmcspadden,1
byroot,drogus,4
spastorino,mhfs,3
chrisochs,tenderlove,1
timuckun,krsmurata,2
timuckun,jeremyf,2
timuckun,dylanz,2
dylanz,bhh,4
timuckun,bhh,1
bhh,joevandyk,1
joevandyk,timuckun,2
jasonnoble,Baisemain,1
markmcspadden,kmeehl,2
jeremy,technoweenie,2
drogus,technoweenie,1
Arsen7,jeremy,2
Arsen7,jeremyf,2
josevalim,travisjeffery,2
byroot,spilin,2
byroot,daigong,1
daigong,tenderlove,1
arunagw,dazuma,1
leomao10,kennyj,2
leomao10,parndt,2
leomao10,steveklabnik,1
Vanuan,jonleighton,6
Vanuan,tenderlove,2
jeremyf,luke-gru,1
nfm,victorbstan,1
al2o3cr,fl00r,1
fl00r,nfm,4
fl00r,sikachu,1
arunagw,lest,4
lest,sandeepravi,2
pixeltrix,jhilden,1
josevalim,panthomakos,1
panthomakos,NZKoz,1
jdelStrother,lucisferre,1
carlosantoniodasilva,armstrjare,1
armstrjare,jonleighton,2
plentz,aselder,1
aselder,xaviershay,1
xaviershay,freerobby,5
freerobby,steveklabnik,4
carlosantoniodasilva,sarcilav,1
sarcilav,lellisga,1
lellisga,carlosantoniodasilva,4
twinturbo,jthibeaux,1
jthibeaux,carlosantoniodasilva,1
carlosantoniodasilva,tjdett,1
josevalim,tandem-softworks,6
tandem-softworks,isaacsanders,1
tandem-softworks,carlosantoniodasilva,1
jasonnoble,rzschech,1
rzschech,haihappen,1
haihappen,kevinzen,1
kevinzen,ernie,1
ernie,haihappen,1
haihappen,davidcelis,1
davidcelis,gmile,1
gmile,metakungfu,1
metakungfu,ciaobeau,1
ciaobeau,steveklabnik,1
jeroeningen,davidcelis,4
carlosantoniodasilva,zaadjis,2
josevalim,yakko,2
norbertb,andremedeiros,1
andremedeiros,fery,1
fery,iverds,1
iverds,carlosparamio,1
carlosparamio,jeremyf,1
jeremyf,pixeltrix,5
mcmire,josevalim,1
josevalim,luke-gru,3
mulder,vijaydev,1
carlosantoniodasilva,brianmario,1
brianmario,tenderlove,3
steveklabnik,ivanacostarubio,1
ivanacostarubio,isaacsanders,2
tenderlove,JonRowe,1
byroot,Mochaleaf,7
ahoward,bjoernbur,2
ahoward,senny,2
ahoward,mcmire,1
mcmire,drogus,1
josevalim,JonRowe,8
guilleiguaran,joshrock,2
drogus,joshrock,2
drogus,luke-gru,4
rywall,arturopie,1
sskirby,njakobsen,2
njakobsen,tommeier,1
tommeier,guilleiguaran,1
sskirby,carlosantoniodasilva,4
carlosantoniodasilva,rapind,1
rapind,njakobsen,1
al2o3cr,joneslee85,1
joneslee85,twinturbo,1
drogus,jcoleman,8
pixeltrix,fl00r,1
fl00r,twinturbo,1
drogus,jasondew,3
kennyj,dbroeglin,2
dlee,josevalim,1
parndt,jeroeningen,3
jeroeningen,benatkin,1
drogus,Vanuan,6
drogus,lest,3
rohit,carlosantoniodasilva,1
nhocki,itsmeduncan,1
itsmeduncan,panthomakos,1
panthomakos,nhocki,4
panthomakos,jsl,1
vjpr,kennyj,1
arunagw,JohanB,1
JohanB,parndt,1
parndt,ifesdjeen,1
ifesdjeen,josevalim,1
parndt,pixeltrix,1
josevalim,ugisozols,1
ugisozols,parndt,1
parndt,myabc,1
byroot,homakov,1
vijaydev,SentulAsia,2
shiroginne,josevalim,1
ivanoats,kennyj,1
kennyj,metalbot,2
kennyj,metaskills,2
drogus,sausman,3
sausman,carlosantoniodasilva,3
jeremy,swrobel,1
swrobel,twinturbo,1
twinturbo,sausman,1
sausman,swrobel,1
swrobel,josevalim,1
josevalim,sausman,3
sausman,steveklabnik,1
rafaelfranca,sausman,1
jrochkind,jeremyf,4
drogus,expectationgap,1
expectationgap,steveklabnik,1
andriytyurnikov,rf-,1
rf-,drogus,1
tenderlove,cgriego,1
cgriego,thoughtafter,1
thoughtafter,tenderlove,3
tenderlove,Fjan,1
Fjan,sawtelle,2
josevalim,cgriego,6
cgriego,steveklabnik,6
josevalim,Nami-Doc,1
Nami-Doc,cgriego,1
parndt,oscardelben,1
oscardelben,Vanuan,1
Vanuan,radar,1
radar,drogus,3
davidjrice,josevalim,11
davidjrice,brianewing,1
brianewing,kierangraham,1
kierangraham,josevalim,1
davidjrice,soffes,1
soffes,josevalim,1
jeremy,davidjrice,1
josh,davidjrice,2
pixeltrix,ababich,4
josevalim,jsl,3
isaacsanders,Greenie0506,1
isaacsanders,andhapp,2
fxn,chriseppstein,1
chriseppstein,josevalim,1
jeremyf,zenprogrammer,2
radar,davesvs,1
davesvs,thomaslangston,1
thomaslangston,JP-Xinnam,1
JP-Xinnam,rafaelfranca,1
rafaelfranca,thomaslangston,1
avakhov,bsodmike,1
bsodmike,spastorino,1
spastorino,avakhov,1
avakhov,jeremy,1
rafaelfranca,apolzon,4
apolzon,drogus,2
isaacsanders,bkabrda,2
isaacsanders,kennyj,1
kennyj,bkabrda,2
parndt,simonc,1
simonc,isaacsanders,3
carlosantoniodasilva,Nami-Doc,3
vijaydev,evarga,1
bryanmikaelian,josevalim,1
josevalim,dchelimsky,1
dchelimsky,jeremy,5
jeremy,Fluxx,1
Fluxx,dchelimsky,1
ugisozols,pixeltrix,1
KensoDev,felipecsl,1
felipecsl,smui,1
smui,KensoDev,1
arikfr,tenderlove,1
tenderlove,KensoDev,1
KensoDev,jeremyf,2
gregolsen,fxn,2
gregolsen,steveklabnik,5
gregolsen,jamezilla,4
gregolsen,jeremy,2
tenderlove,mreinsch,3
mreinsch,pixeltrix,3
pixeltrix,andreacfm,3
courtland,twinturbo,1
rafaelfranca,Anshday1,4
rafaelfranca,deanperry,1
deanperry,Anshday1,1
Anshday1,arunagw,1
arunagw,jeffrafter,1
jeffrafter,luizsignorelli,1
luizsignorelli,deanperry,4
luizsignorelli,emersonborges,1
emersonborges,arunagw,1
arunagw,luizsignorelli,2
luizsignorelli,sopwithpup,5
arunagw,sopwithpup,1
luizsignorelli,michaeloboyle,1
radar,vatrai,1
jrochkind,ncdc,4
fxn,clifton,13
fxn,masterkain,3
masterkain,clifton,1
fxn,wagenet,2
wagenet,tarcieri,1
vertis,clifton,1
tarcieri,kneath,1
kneath,clifton,1
fxn,bionicpill,1
bionicpill,aprescott,1
aprescott,fxn,2
tarcieri,mboeh,2
mboeh,aprescott,1
aprescott,vertis,2
fxn,krsmurata,2
krsmurata,tarcieri,2
aprescott,tarcieri,2
tarcieri,rlivsey,1
rlivsey,fxn,1
fxn,collin,4
collin,tarcieri,2
aprescott,bts,1
bts,fxn,1
fxn,mboeh,2
wagenet,mboeh,1
mboeh,collin,1
tarcieri,alloy,2
alloy,aprescott,1
vertis,tpope,2
vertis,wagenet,1
drogus,alloy,1
alloy,mboeh,1
alloy,clifton,1
clifton,konklone,1
konklone,tpope,1
tpope,fxn,1
tarcieri,ajsharp,1
ajsharp,bleything,1
bleything,collin,1
fxn,asterite,1
asterite,vertis,1
vertis,konklone,2
vertis,Alamoz,1
Alamoz,clifton,1
clifton,agraves,1
nmertaugh,gampleman,5
gampleman,drogus,3
gampleman,LTe,1
gampleman,KensoDev,1
ecoffey,kennyj,1
kennyj,yjchen,1
yjchen,jeremyf,2
yjchen,rafaelfranca,2
arunagw,mech,2
pfeiffer,josevalim,3
pfeiffer,vijaydev,2
parndt,Micr0mega,1
Micr0mega,isaacsanders,1
isaacsanders,pixeltrix,7
pixeltrix,eric-smartlove,2
josevalim,Jacobkg,1
Jacobkg,rafaelfranca,1
tenderlove,travisjeffery,5
rafaelfranca,jklina,1
agibralter,arunagw,1
josevalim,brianewing,1
brianewing,bogdan,1
josevalim,Serabe,3
spastorino,rgarver,6
rafaelfranca,visoft,3
spastorino,visoft,3
panthomakos,tadast,1
tadast,carlosantoniodasilva,4
dlee,isaacsanders,3
lukesarnacki,sarniak,2
lukesarnacki,pixeltrix,4
lukesarnacki,steveklabnik,1
steveklabnik,iwiznia,1
lest,meder,1
meder,NZKoz,2
carlosantoniodasilva,drubin,2
carlosantoniodasilva,dbalatero,1
dbalatero,drubin,1
drubin,foca,2
rafaelfranca,inferiorhumanorgans,2
inferiorhumanorgans,adrianpike,2
robinroestenburg,tenderlove,2
radar,mattonrails,1
oscardelben,radar,2
tenderlove,twinturbo,4
josevalim,whilefalse,3
tenderlove,oelmekki,3
oelmekki,twinturbo,2
vijaydev,theodorton,2
josevalim,tigrish,2
vijaydev,NZKoz,1
NZKoz,parndt,1
parndt,robyurkowski,1
robyurkowski,josevalim,1
vijaydev,benatkin,2
vijaydev,cwsaylor,1
kennyj,ebeigarts,2
drogus,bcardarella,1
commondream,rohit,1
rohit,ghost,1
jeremy,jch,1
jch,drogus,2
jeremy,joshuap,3
joshuap,josevalim,2
joshuap,tenderlove,4
carlosantoniodasilva,keithpitt,1
keithpitt,josevalim,1
josevalim,fsvehla,1
fsvehla,arturopie,1
carlosantoniodasilva,dolzenko,1
dolzenko,guilleiguaran,1
rywall,josevalim,2
bryanmikaelian,drogus,1
kennyj,rohit,2
rohit,vijaydev,1
thaidn,pixeltrix,1
steveklabnik,jcoleman,2
xxx,ragalie,2
spastorino,leonardteo,3
leonardteo,carlosantoniodasilva,3
parndt,andhapp,1
kennyj,homakov,3
sikachu,jasdeepsingh,1
jasdeepsingh,benatkin,1
benatkin,lenage,1
lenage,hlxwell,1
hlxwell,zlomerovic,1
zlomerovic,watson,1
watson,levhita,1
levhita,krolow,1
krolow,henvic,1
henvic,thejh,1
thejh,lockie,1
lockie,RenaKunisaki,1
RenaKunisaki,wrzasa,1
wrzasa,lastknight,1
lastknight,benatkin,1
benatkin,twksos,1
twksos,iambowen,1
iambowen,levhita,1
levhita,Dfred,1
Dfred,leonardodarioperna,1
leonardodarioperna,ellisonleao,1
ellisonleao,steakknife,1
steakknife,SnoFox,1
SnoFox,ali,2
SnoFox,Aelthien,1
Aelthien,dazuiba,1
dazuiba,mseymour,1
mseymour,Braunson,1
Braunson,tkaw220,1
tkaw220,benatkin,1
benatkin,mhr--,1
mhr--,pmq20,1
pmq20,benatkin,1
spastorino,yob,1
yob,cantino,1
cantino,spastorino,1
spastorino,jhilden,3
jhilden,drogus,4
drogus,rohit,3
bcardarella,zenprogrammer,1
zenprogrammer,isaacsanders,3
bogdan,Hakon,1
Hakon,zenprogrammer,1
zenprogrammer,rafaelfranca,1
jcoleman,isaacsanders,2
jcoleman,jonleighton,1
drogus,benpickles,2
carlosantoniodasilva,radar,1
radar,ajrkerr,1
ajrkerr,dnagir,1
dnagir,drogus,7
radar,waseem,1
radar,byrnejb,10
byrnejb,rohit,1
rohit,radar,2
byrnejb,tenderlove,4
robertoles,daniel2d2art,1
homakov,rmoriz,1
rmoriz,docwhat,2
docwhat,busyloop,1
busyloop,bai,1
bai,docwhat,1
rmoriz,bai,4
bai,cmelbye,2
rmoriz,mtkd,2
rmoriz,Pewpewarrows,1
Pewpewarrows,bai,1
bai,wycats,1
wycats,jacortinas,1
jacortinas,metaskills,1
metaskills,bradly,1
bradly,bai,1
bai,seanbamforth,1
seanbamforth,pauldacus,1
pauldacus,fxn,1
fxn,ymakhno,1
ymakhno,drogus,1
drogus,DrPizza,1
DrPizza,ymakhno,1
ymakhno,kevinpostal,1
kevinpostal,drogus,1
drogus,wycats,2
drogus,dfischer,1
dfischer,kalleboo,1
kalleboo,thomasfedb,1
thomasfedb,gucki,1
gucki,devrim,1
devrim,pedrosanta,1
pedrosanta,peter,1
peter,kevincodux,1
kevincodux,stevenh512,2
kevincodux,Avery,1
Avery,stevenh512,1
stevenh512,Dagnan,1
Dagnan,Nowaker,1
Nowaker,bdrewery,1
bdrewery,jacaetevha,1
jacaetevha,hron84,2
jacaetevha,mohamedmansour,1
mohamedmansour,pera,1
pera,Eleo,1
Eleo,homakov,1
homakov,roozbehk,1
roozbehk,jnevelson,1
jnevelson,rorra,1
rorra,egroeper,1
egroeper,Eleo,1
Eleo,hron84,2
Eleo,meskyanichi,1
meskyanichi,Alamoz,1
Alamoz,jpoa,1
jpoa,mazondo,1
mazondo,wrzasa,1
wrzasa,hron84,2
hron84,fny,1
fny,azinazadi,1
azinazadi,hron84,1
hron84,cmrichards,2
wrzasa,norv,2
wrzasa,Eleo,1
Eleo,levhita,1
levhita,cjcsuhta,1
cjcsuhta,RangelReale,1
RangelReale,Alamoz,1
Alamoz,norv,1
norv,brodock,1
brodock,dburry,1
dburry,hron84,2
dburry,sampablokuper,1
sampablokuper,homakov,1
tenderlove,seryl,1
kennyj,docwhat,1
docwhat,drogus,3
isaacsanders,courtland,2
courtland,olivere,1
olivere,toddwf,1
arunagw,amir20,4
bronson,jfirebaugh,1
vongruenigen,jeremy,2
jeremy,iamntz,2
drogus,patrick99e99,2
jeremy,amarshall,1
amarshall,patrick99e99,1
patrick99e99,isaacsanders,6
rafaelfranca,patrick99e99,1
patrick99e99,josevalim,3
patrick99e99,D1plo1d,2
lest,fxn,1
nsolter,briandelaney,1
briandelaney,colszowka,1
colszowka,vipulnsward,1
isaacsanders,justinko,7
steveklabnik,Pliny,2
rafaelfranca,Pliny,4
losvedir,lest,2
losvedir,carlosantoniodasilva,1
rohit,mbillard,2
rohit,twinturbo,1
josevalim,avakhov,1
isaacsanders,Pliny,4
isaacsanders,schneems,9
7even,codeodor,3
lest,fespinoza,1
fespinoza,carlosantoniodasilva,1
jrochkind,parndt,3
arunagw,jrochkind,1
jrochkind,tkrotoff,1
tkrotoff,SixArm,1
rafaelfranca,bschaeffer,2
tenderlove,khustochka,1
khustochka,jcoleman,1
jcoleman,johnpaulashenfelter,1
johnpaulashenfelter,khustochka,2
tycooon,denispeplin,2
denispeplin,rohit,5
radar,denispeplin,3
tycooon,rohit,1
patrick99e99,syphoxy,1
syphoxy,rafaelfranca,7
syphoxy,steveklabnik,3
homakov,syphoxy,1
mcmire,jeremy,1
mwawrusch,cap10morgan,3
cap10morgan,ndemoreau,1
ndemoreau,subdigital,1
subdigital,cap10morgan,1
cap10morgan,rafaelfranca,1
rafaelfranca,jassa,1
jassa,guilleiguaran,1
baroquebobcat,heaven,1
heaven,rohit,2
jasonnoble,vijaydev,1
vijaydev,mrpta,1
mrpta,jeremyf,1
carlosantoniodasilva,cap10morgan,1
cap10morgan,josevalim,3
mperham,mtoledo,5
mtoledo,halorgium,4
halorgium,mperham,1
halorgium,twinturbo,1
twinturbo,mperham,1
mtoledo,josevalim,1
jeremy,jasonnoble,4
spastorino,nexar,7
tenderlove,salrepe,1
salrepe,alvarobp,1
alvarobp,carlosantoniodasilva,1
radar,dlee,1
kennyj,dhh,2
tinogomes,jeremyf,4
jeremyf,jasonnoble,1
rafaelfranca,mckellister,1
mckellister,fxn,1
tomekw,jeremy,1
mhfs,panthomakos,2
mhfs,Systho,4
Systho,pragdave,3
Systho,tenderlove,5
tenderlove,pragdave,1
pragdave,panthomakos,4
Systho,carlosantoniodasilva,2
mhfs,tenderlove,6
mhfs,vijaydev,2
steveklabnik,emassip,2
al2o3cr,Simbul,1
Simbul,twinturbo,1
sikachu,conradwt,2
kayakyakr,carlosantoniodasilva,1
aantix,anikkar,1
anikkar,nosretep,1
nosretep,lramos85,1
lramos85,carlosantoniodasilva,1
sobrinho,twinturbo,1
carlosantoniodasilva,MarceloCajueiro,2
josevalim,tomekw,2
fullbridge-batkins,guilleiguaran,2
fullbridge-batkins,gaurish,4
fullbridge-batkins,jspaper,1
jspaper,tommyvyo,5
jspaper,svileng,1
svileng,tommyvyo,1
jspaper,daveheitzman,3
daveheitzman,fullbridge-batkins,1
fullbridge-batkins,toxaq,1
toxaq,DimaSamodurov,1
DimaSamodurov,fullbridge-batkins,1
fullbridge-batkins,codyrobbins,1
codyrobbins,shvetusya,1
shvetusya,criess,1
criess,kuon,1
lmars,tomstuart,1
tomstuart,carlosantoniodasilva,1
josevalim,mitio,1
carlosantoniodasilva,mitio,3
josevalim,fidothe,2
fxn,markiz,1
markiz,dlee,2
dlee,ncreuschling,1
ncreuschling,markiz,1
dlee,stevegraham,1
stevegraham,fxn,5
rockforhope,carlosantoniodasilva,1
carlosantoniodasilva,chadwtaylor,5
josevalim,benmmurphy,3
benmmurphy,isaacsanders,1
isaacsanders,winston,2
sikachu,electricgraffitti,1
electricgraffitti,jeremy,3
parndt,julian7,2
julian7,isaacsanders,3
steveklabnik,joealba,1
joealba,pedz,1
pedz,steveklabnik,1
tenderlove,ajitdsa,3
bcardarella,dpickett,3
bcardarella,woodhull,2
dpickett,josevalim,1
exviva,kennyj,1
tenderlove,DVG,1
DVG,larzconwell,2
kennyj,tomlanning,2
nupurjain,spastorino,1
carlosantoniodasilva,frankieroberto,10
frankieroberto,rafaelfranca,3
rafaelfranca,masone,1
masone,idavemm,3
rubypanther,ak2196,4
rubypanther,mhfs,1
mhfs,twinturbo,1
paukul,jeremyf,1
kennyj,jana4u,1
isaacsanders,idavemm,4
arunagw,lawso017,4
tenderlove,lawso017,1
adrpac,dnagir,1
dnagir,kennyj,4
dnagir,fullbridge-batkins,1
fullbridge-batkins,vijaydev,1
ryanjm,KieranP,2
parndt,isaacsanders,2
josevalim,NoICE,1
kennyj,blackbird07,3
timhaines,josevalim,2
12eebok,rafaelfranca,8
baroquebobcat,isaacsanders,1
isaacsanders,samwgoldman,1
kennyj,workmaster2n,1
parndt,eloyesp,1
eloyesp,steveklabnik,1
scottwb,josevalim,1
dmitriy-kiriyenko,vijaydev,1
vijaydev,lyleunderwood,1
rohit,byroot,3
mcmire,twinturbo,1
pixeltrix,theirishpenguin,3
carlosantoniodasilva,vatrai,2
kennyj,southdesign,1
southdesign,frodsan,1
sobrinho,isaacsanders,1
isaacsanders,MarceloCajueiro,1
carlosantoniodasilva,nathanl,3
ugisozols,theirishpenguin,1
theirishpenguin,kennyj,1
pixeltrix,tilo,1
tilo,jonleighton,6
tilo,clarkgr,3
clarkgr,HectorMalot,1
HectorMalot,scottkf,1
scottkf,beno,1
beno,tilo,1
tilo,ernie,1
rafaelfranca,matthuhiggins,1
isaacsanders,dmitry,1
anthonylebrun,marekduciuc,1
marekduciuc,sayem,1
sayem,strzalek,1
dracco,carlosantoniodasilva,1
sethvargo,isaacsanders,3
nicholaspufal,isaacsanders,3
steveklabnik,nicholaspufal,1
nicholaspufal,vamsee,4
nicholaspufal,schneems,3
drogus,NZKoz,1
thaidn,hmcfletch,2
hmcfletch,NZKoz,4
thaidn,meder,1
thatRD,twinturbo,1
twinturbo,lloeki,1
lloeki,steveklabnik,1
steveklabnik,thatRD,3
spastorino,syrq,3
syrq,rgarver,1
spastorino,sohara,4
pixeltrix,pat,1
KL-7,AaronRustad,1
AaronRustad,steveklabnik,1
steveklabnik,KL-7,1
KL-7,lulalala,1
lulalala,NARKOZ,1
isaacsanders,karpah,1
karpah,EricR,1
EricR,ewalk153,1
ewalk153,choonkeat,2
ewalk153,timocratic,1
timocratic,tenderlove,6
timocratic,jonleighton,2
timocratic,kuinak,1
kuinak,rafaelfranca,1
pixeltrix,brodock,1
RevH,drogus,1
arunagw,kritik,2
isaacsanders,mikehoward,4
fbuenemann,Juanmcuello,1
dasch,jeremyf,1
jeremyf,Mik-die,1
petervandenabeele,isaacsanders,3
parndt,dmathieu,2
parndt,jacob-carlborg,1
jacob-carlborg,rgagnon,4
jacob-carlborg,Tigraine,1
Tigraine,Nami-Doc,1
Nami-Doc,dmathieu,2
MGPalmer,frodsan,1
carlosantoniodasilva,MGPalmer,2
pedroteixeira,jeremyf,2
AaronLasseigne,steveklabnik,1
jgadbois,JonRowe,3
JonRowe,isaacsanders,2
jkaneacumen,isaacsanders,1
Najaf,jasonnoble,1
jasonnoble,tenderlove,2
aviflombaum,isaacsanders,1
jeremyf,jonleighton,1
frodsan,kreynolds,1
kreynolds,jonleighton,1
emyl,twinturbo,4
emyl,carlosantoniodasilva,1
kennyj,viniciusgati,1
viniciusgati,arunagw,2
viniciusgati,tkrotoff,1
tkrotoff,steveklabnik,1
SixArm,murdoch,1
murdoch,steveklabnik,2
daveheitzman,kennyj,1
banditj,steveklabnik,1
mhfs,baburdick,1
dougcole,rklambert,2
kennyj,jeremyf,2
fxn,parndt,1
parndt,eddiec,1
eddiec,vijaydev,1
bogdan,le0pard,1
drogus,cpetschnig,1
jasonnoble,seanmoon,1
seanmoon,carlosantoniodasilva,1
carlosantoniodasilva,sriedel,1
sriedel,jmstacey,1
jmstacey,jasperkennis,1
jasperkennis,dreki,1
dreki,schneems,1
joelhoffman,carlosantoniodasilva,2
isaacsanders,rweng,1
rweng,ohwillie,1
ohwillie,dmathieu,2
ohwillie,jeremy,3
jsl,23tux,1
23tux,rohit,1
isaacsanders,dima4p,1
dima4p,frodsan,1
guilleiguaran,conradwt,1
conradwt,carlosantoniodasilva,2
pheld,jeremywadsack,1
jeremywadsack,asanghi,1
asanghi,scottwb,2
asanghi,bokor,1
bokor,scottwb,3
bokor,steveklabnik,1
steveklabnik,scottwb,1
carlosantoniodasilva,nslocum,3
Floppy,kalabiyau,1
iHiD,parndt,1
Floppy,carlosantoniodasilva,1
josevalim,joevandyk,1
ask4prasath,carlosantoniodasilva,1
vijaydev,nupurjain,2
vijaydev,sachin87,5
sachin87,arunagw,1
tenderlove,kashif,1
luxerama,monaDeveloper,1
monaDeveloper,krisleech,1
krisleech,drogus,2
krisleech,luxerama,2
krisleech,bikramwp,1
bikramwp,drogus,1
patrick99e99,carlosantoniodasilva,1
patrick99e99,indrekj,1
indrekj,globetro,1
yanivmatbit,williscool,1
williscool,ened,3
williscool,frodsan,1
frodsan,ened,1
williscool,carlosantoniodasilva,3
carlosantoniodasilva,arrows,1
spastorino,zacksiri,2
spastorino,kamui,1
kamui,carlosantoniodasilva,1
carlosantoniodasilva,carlosramireziii,2
carlosramireziii,erichmenge,1
behrangsa,isaacsanders,2
behrangsa,bitboxer,1
bitboxer,mainameiz,1
mainameiz,steveklabnik,1
steveklabnik,bitboxer,2
myabc,peterpunk,1
peterpunk,kennyj,1
kennyj,travisbot,1
DLSieving,rafaelfranca,1
jeremyf,alexbartlow,2
jeremyf,aia,2
saizai,isaacsanders,2
jurriaan,fxn,1
spastorino,dnagir,1
dnagir,route,3
wiehann,frodsan,1
frodsan,ZhangHanDong,1
ZhangHanDong,khustochka,2
ZhangHanDong,carlosantoniodasilva,1
rmg,tbuyle,2
tbuyle,kennyj,1
kennyj,rmg,1
tbuyle,chadhinton,1
chadhinton,kennyj,2
isaacsanders,pacoguzman,3
jenslukowski,carlosantoniodasilva,1
scambra,isaacsanders,3
isaacsanders,kytrinyx,1
ndemoreau,kzrl,1
kzrl,isaacsanders,1
isaacsanders,ndemoreau,1
tenderlove,sskirby,1
southpolesteve,christophermanning,1
christophermanning,urkle,1
urkle,steveklabnik,1
josevalim,semaperepelitsa,1
spastorino,ayamomiji,1
ayamomiji,parndt,1
isaacsanders,spastorino,5
ayamomiji,isaacsanders,1
scottley,isaacsanders,1
jeremyf,feist,1
funny-falcon,tenderlove,1
ddemaree,isaacsanders,1
isaacsanders,wrs,1
wrs,joshuaflanagan,1
joshuaflanagan,TylerRick,1
TylerRick,kennyj,1
kennyj,itspriddle,1
DonSchado,hvillero,1
hvillero,archiep,1
archiep,robbandrew,1
robbandrew,thierryu,1
thierryu,jpslav,1
jpslav,stereoscott,1
stereoscott,cuzic4n,1
cuzic4n,nathania,1
nathania,gothic1234,1
gothic1234,stefan-lz,1
stefan-lz,conradwt,3
cheerfulstoic,carlosantoniodasilva,1
jonleighton,cheerfulstoic,1
jasonnoble,lzap,1
lzap,parndt,2
MMore,jeremyf,1
mschulkind,michaeleconomy,1
michaeleconomy,fxn,1
jeremyf,alexeymuranov,1
ciantainc,parndt,3
parndt,Evan-M,1
Evan-M,rafaelfranca,1
amutz,ciantainc,1
ciantainc,defconomicron,1
defconomicron,al2o3cr,1
railsaholic,sachin87,1
railsaholic,Vasfed,1
Vasfed,carlosantoniodasilva,1
jonleighton,jaredbeck,1
jaredbeck,asanghi,1
asanghi,dhh,1
parndt,masterkain,1
masterkain,arunagw,1
poloten4ik,grasp,1
parndt,twinturbo,2
isaacsanders,jeremy,5
kirs,mariovisic,1
